Customer_ID;Customer_Name;Customer_Age;Customer_Type;Region
CUST-02420;Mia Maseko;28;Consumer;Gauteng
CUST-02421;Nandi Peters;40;Consumer;Limpopo
CUST-02422;Aiden Molefe;38;Small Business;Limpopo
CUST-02423;Neo Botha;39;Consumer;Gauteng
CUST-02424;Mpho Botha;39;Consumer;Gauteng
CUST-02425;Aiden Mthethwa;54;Corporate;Gauteng
CUST-02426;Aiden Mthethwa;30;Consumer;Western Cape
CUST-02427;Daniel Mabena;18;Consumer;Western Cape
CUST-02428;Thabo Sithole;36;Small Business;Western Cape
CUST-02429;Thabo Ndlovu;23;Consumer;KwaZulu-Natal
CUST-02430;Mpho Botha;28;Corporate;KwaZulu-Natal
CUST-02431;Chloe Maseko;40;Consumer;KwaZulu-Natal
CUST-02432;Amahle Van Wyk;38;Consumer;Western Cape
CUST-02433;Ethan Mahlangu;52;Small Business;Gauteng
CUST-02434;Amahle Botha;46;Small Business;Western Cape
CUST-02435;Ayesha Mokoena;50;Consumer;Western Cape
CUST-02436;Zanele Mthembu;25;Consumer;Gauteng
CUST-02437;Leah Van Wyk;60;Consumer;Gauteng
CUST-02438;Liam Mthembu;25;Consumer;Free State
CUST-02439;Kayla Dlamini;51;Consumer;Gauteng
CUST-02440;Liam Pretorius;25;Small Business;KwaZulu-Natal
CUST-02441;Aiden Naidoo;33;Corporate;Limpopo
CUST-02442;Zanele Mthethwa;52;Consumer;Gauteng
CUST-02443;Sipho Mabena;41;Consumer;Free State
CUST-02444;Mpho Mokoena;26;Corporate;Western Cape
CUST-02445;Kayla Williams;46;Small Business;Gauteng
CUST-02446;Jason Pillay;46;Consumer;Western Cape
CUST-02447;Kayla Ndlovu;34;Consumer;Western Cape
CUST-02448;Kayla Molefe;37;Consumer;Limpopo
CUST-02449;Sipho Sithole;29;Consumer;Western Cape
CUST-02450;Kayla Nkosi;33;Consumer;KwaZulu-Natal
CUST-02451;Mia Mokoena;21;Consumer;Gauteng
CUST-02452;Liam Maseko;35;Consumer;Gauteng
CUST-02453;Ethan Jacobs;42;Consumer;Western Cape
CUST-02454;Nandi Mthembu;34;Consumer;Gauteng
CUST-02455;Aiden Williams;48;Consumer;Western Cape
CUST-02456;Mpho Pretorius;32;Small Business;Gauteng
CUST-02457;Mia Nkosi;18;Consumer;Gauteng
CUST-02458;Mia Ndlovu;33;Consumer;Western Cape
CUST-02459;Neo Van Wyk;18;Consumer;Gauteng
CUST-02460;Lerato Van Wyk;18;Consumer;Gauteng
CUST-02461;Mpho Jacobs;41;Consumer;Western Cape
CUST-02462;Aiden Botha;22;Consumer;Gauteng
CUST-02463;Chloe Jacobs;18;Consumer;Gauteng
CUST-02464;Chloe Ndlovu;33;Consumer;Free State
CUST-02465;Jason Pretorius;26;Consumer;Gauteng
CUST-02466;Amahle Mthethwa;30;Small Business;Gauteng
CUST-02467;Jason Naidoo;36;Consumer;Western Cape
CUST-02468;Jason Mthethwa;32;Consumer;KwaZulu-Natal
CUST-02469;Chloe Van Wyk;25;Consumer;KwaZulu-Natal
CUST-02470;Lerato Ndlovu;42;Consumer;Western Cape
CUST-02471;Kagiso Mthembu;21;Consumer;Gauteng
CUST-02472;Ayesha Khumalo;23;Consumer;Western Cape
CUST-02473;Lerato Dlamini;18;Consumer;Gauteng
CUST-02474;Ayesha Mokoena;50;Small Business;KwaZulu-Natal
CUST-02475;Ayesha Mthethwa;36;Consumer;Gauteng
CUST-02476;Ethan Van Wyk;42;Consumer;Gauteng
CUST-02477;Neo Botha;33;Small Business;Gauteng
CUST-02478;Aiden Peters;33;Small Business;Western Cape
CUST-02479;Daniel Dlamini;33;Consumer;Gauteng
CUST-02480;Naledi Peters;30;Consumer;Gauteng
CUST-02481;Neo Williams;23;Small Business;Gauteng
CUST-02482;Thabo Mthethwa;25;Consumer;KwaZulu-Natal
CUST-02483;Ayesha Sithole;52;Consumer;Limpopo
CUST-02484;Liam Nkosi;35;Consumer;Limpopo
CUST-02485;Sipho Dlamini;28;Consumer;Gauteng
CUST-02486;Mia Williams;44;Consumer;Gauteng
CUST-02487;Lerato Mthethwa;32;Consumer;Gauteng
CUST-02488;Liam Mabena;35;Consumer;Free State
CUST-02489;Chloe Mthembu;50;Corporate;Western Cape
CUST-02490;Jason Naidoo;40;Small Business;KwaZulu-Natal
CUST-02491;Sipho Peters;38;Small Business;Western Cape
CUST-02492;Aiden Mabena;23;Corporate;Gauteng
CUST-02493;Chloe Pillay;21;Consumer;Gauteng
CUST-02494;Jason Pretorius;40;Small Business;Gauteng
CUST-02495;Neo Maseko;18;Consumer;KwaZulu-Natal
CUST-02496;Ethan Van Wyk;30;Consumer;Limpopo
CUST-02497;Kagiso Maseko;38;Consumer;Limpopo
CUST-02498;Ethan Sithole;25;Consumer;Western Cape
CUST-02499;Kayla Sithole;35;Consumer;Gauteng
CUST-02500;Liam Mthethwa;24;Consumer;Gauteng
CUST-02501;Kayla Nkosi;33;Consumer;Free State
CUST-02502;Ethan Nkosi;33;Consumer;Gauteng
CUST-02503;Sipho Ndlovu;19;Small Business;Western Cape
CUST-02504;Daniel Mthembu;47;Consumer;KwaZulu-Natal
CUST-02505;Ayesha Botha;18;Consumer;Gauteng
CUST-02506;Jason Maseko;29;Consumer;Gauteng
CUST-02507;Aiden Pretorius;45;Small Business;Western Cape
CUST-02508;Zanele Molefe;48;Consumer;Gauteng
CUST-02509;Nandi Mabena;38;Consumer;Western Cape
CUST-02510;Jason Sithole;38;Corporate;Free State
CUST-02511;Daniel Mthethwa;26;Small Business;Limpopo
CUST-02512;Neo Peters;47;Consumer;Free State
CUST-02513;Chloe Van Wyk;40;Small Business;Gauteng
CUST-02514;Leah Mthembu;44;Small Business;Gauteng
CUST-02515;Amahle Pretorius;35;Consumer;KwaZulu-Natal
CUST-02516;Zanele Mthethwa;43;Consumer;Free State
CUST-02517;Kayla Pretorius;46;Consumer;KwaZulu-Natal
CUST-02518;Naledi Pillay;39;Consumer;Free State
CUST-02519;Jason Ndlovu;22;Consumer;KwaZulu-Natal
CUST-02520;Zanele Mokoena;39;Consumer;KwaZulu-Natal
CUST-02521;Mpho Peters;56;Consumer;Western Cape
CUST-02522;Neo Pillay;50;Consumer;Western Cape
CUST-02523;Ethan Sithole;39;Small Business;Limpopo
CUST-02524;Kagiso Mokoena;29;Consumer;Gauteng
CUST-02525;Lerato Pretorius;31;Corporate;Free State
CUST-02526;Liam Nkosi;20;Consumer;Free State
CUST-02527;Kayla Jacobs;50;Consumer;Western Cape
CUST-02528;Ayesha Van Wyk;47;Consumer;Western Cape
CUST-02529;Naledi Botha;25;Small Business;Gauteng
CUST-02530;Naledi Naidoo;34;Consumer;Gauteng
CUST-02531;Ayesha Botha;35;Consumer;KwaZulu-Natal
CUST-02532;Daniel Molefe;57;Small Business;Western Cape
CUST-02533;Ethan Maseko;34;Small Business;Gauteng
CUST-02534;Kagiso Jacobs;30;Consumer;Gauteng
CUST-02535;Nandi Botha;34;Small Business;Gauteng
CUST-02536;Ethan Botha;20;Consumer;Free State
CUST-02537;Aiden Peters;39;Small Business;Gauteng
CUST-02538;Kayla Botha;67;Consumer;Western Cape
CUST-02539;Amahle Jacobs;28;Consumer;Western Cape
CUST-02540;Daniel Dlamini;25;Consumer;Gauteng
CUST-02541;Chloe Pillay;33;Corporate;Western Cape
CUST-02542;Jason Botha;35;Consumer;Gauteng
CUST-02543;Naledi Pretorius;33;Small Business;Western Cape
CUST-02544;Aiden Mokoena;52;Small Business;Gauteng
CUST-02545;Ethan Nkosi;50;Consumer;Western Cape
CUST-02546;Mpho Dlamini;40;Small Business;Limpopo
CUST-02547;Thabo Mokoena;28;Consumer;KwaZulu-Natal
CUST-02548;Ayesha Dlamini;40;Consumer;Limpopo
CUST-02549;Ethan Botha;25;Consumer;KwaZulu-Natal
CUST-02550;Aiden Sithole;36;Small Business;KwaZulu-Natal
CUST-02551;Nandi Mabena;37;Consumer;KwaZulu-Natal
CUST-02552;Leah Dlamini;19;Consumer;Gauteng
CUST-02553;Sipho Mthembu;34;Consumer;Gauteng
CUST-02554;Lerato Sithole;34;Consumer;Gauteng
CUST-02555;Lerato Williams;41;Consumer;KwaZulu-Natal
CUST-02556;Thabo Pillay;38;Consumer;KwaZulu-Natal
CUST-02557;Amahle Pretorius;35;Consumer;Gauteng
CUST-02558;Kayla Pillay;50;Consumer;Gauteng
CUST-02559;Ethan Van Wyk;46;Small Business;Gauteng
CUST-02560;Kayla Jacobs;27;Consumer;Free State
CUST-02561;Sipho Van Wyk;54;Consumer;Western Cape
CUST-02562;Daniel Dlamini;38;Consumer;Gauteng
CUST-02563;Ayesha Mthethwa;32;Consumer;Gauteng
CUST-02564;Ethan Khumalo;18;Consumer;Limpopo
CUST-02565;Liam Ndlovu;24;Consumer;Western Cape
CUST-02566;Leah Khumalo;30;Consumer;KwaZulu-Natal
CUST-02567;Jason Williams;35;Consumer;KwaZulu-Natal
CUST-02568;Naledi Van Wyk;39;Small Business;KwaZulu-Natal
CUST-02569;Lerato Mabena;46;Consumer;Gauteng
CUST-02570;Zanele Pretorius;26;Consumer;Gauteng
CUST-02571;Daniel Pillay;26;Consumer;Gauteng
CUST-02572;Nandi Botha;29;Consumer;KwaZulu-Natal
CUST-02573;Nandi Mthethwa;66;Consumer;Gauteng
CUST-02574;Amahle Naidoo;47;Small Business;Western Cape
CUST-02575;Nandi Van Wyk;34;Consumer;Western Cape
CUST-02576;Nandi Jacobs;32;Consumer;Gauteng
CUST-02577;Naledi Botha;41;Consumer;Free State
CUST-02578;Ayesha Naidoo;40;Consumer;Gauteng
CUST-02579;Chloe Mthembu;41;Small Business;Free State
CUST-02580;Kagiso Mokoena;25;Corporate;Gauteng
CUST-02581;Jason Pillay;33;Small Business;Limpopo
CUST-02582;Mpho Sithole;53;Small Business;Limpopo
CUST-02583;Neo Pillay;32;Consumer;Gauteng
CUST-02584;Ayesha Botha;33;Consumer;Gauteng
CUST-02585;Naledi Jacobs;33;Consumer;Gauteng
CUST-02586;Kayla Williams;55;Small Business;Free State
CUST-02587;Liam Williams;24;Consumer;KwaZulu-Natal
CUST-02588;Naledi Mthembu;35;Consumer;Limpopo
CUST-02589;Kayla Mabena;37;Consumer;Limpopo
CUST-02590;Amahle Khumalo;47;Consumer;KwaZulu-Natal
CUST-02591;Sipho Mthethwa;35;Corporate;Gauteng
CUST-02592;Sipho Sithole;43;Consumer;Gauteng
CUST-02593;Jason Molefe;40;Consumer;Gauteng
CUST-02594;Chloe Mthembu;55;Consumer;Gauteng
CUST-02595;Amahle Nkosi;30;Consumer;Gauteng
CUST-02596;Thabo Mokoena;41;Small Business;Free State
CUST-02597;Kayla Maseko;34;Consumer;Western Cape
CUST-02598;Leah Khumalo;38;Consumer;KwaZulu-Natal
CUST-02599;Ethan Naidoo;26;Consumer;Western Cape
CUST-02600;Daniel Mthethwa;18;Consumer;KwaZulu-Natal
CUST-02601;Zanele Jacobs;34;Consumer;Western Cape
CUST-02602;Aiden Pretorius;30;Small Business;Western Cape
CUST-02603;Sipho Sithole;52;Consumer;Gauteng
CUST-02604;Ethan Peters;29;Consumer;KwaZulu-Natal
CUST-02605;Jason Pillay;30;Small Business;Limpopo
CUST-02606;Neo Williams;20;Consumer;Western Cape
CUST-02607;Mia Nkosi;36;Consumer;Western Cape
CUST-02608;Ethan Mokoena;28;Consumer;Gauteng
CUST-02609;Mia Van Wyk;30;Small Business;Gauteng
CUST-02610;Zanele Mabena;33;Consumer;Western Cape
CUST-02611;Thabo Nkosi;30;Consumer;Limpopo
CUST-02612;Neo Mokoena;33;Consumer;Gauteng
CUST-02613;Ethan Mthethwa;41;Small Business;Gauteng
CUST-02614;Chloe Sithole;21;Consumer;KwaZulu-Natal
CUST-02615;Amahle Mthembu;31;Corporate;Free State
CUST-02616;Aiden Mokoena;51;Consumer;Western Cape
CUST-02617;Neo Ndlovu;28;Consumer;Gauteng
CUST-02618;Kagiso Peters;26;Consumer;Free State
CUST-02619;Thabo Mahlangu;31;Consumer;Gauteng
CUST-02620;Lerato Molefe;31;Consumer;Western Cape
CUST-02621;Ethan Mokoena;58;Consumer;Gauteng
CUST-02622;Nandi Pillay;21;Consumer;Western Cape
CUST-02623;Mia Jacobs;42;Consumer;KwaZulu-Natal
CUST-02624;Leah Naidoo;32;Small Business;KwaZulu-Natal
CUST-02625;Naledi Sithole;43;Consumer;Gauteng
CUST-02626;Amahle Mokoena;28;Consumer;Western Cape
CUST-02627;Lerato Mthembu;56;Consumer;Gauteng
CUST-02628;Aiden Sithole;25;Consumer;Western Cape
CUST-02629;Naledi Sithole;21;Consumer;Limpopo
CUST-02630;Thabo Ndlovu;53;Small Business;KwaZulu-Natal
CUST-02631;Liam Nkosi;33;Consumer;KwaZulu-Natal
CUST-02632;Ayesha Peters;31;Consumer;KwaZulu-Natal
CUST-02633;Thabo Williams;41;Consumer;Western Cape
CUST-02634;Lerato Mokoena;22;Consumer;KwaZulu-Natal
CUST-02635;Daniel Molefe;44;Consumer;Gauteng
CUST-02636;Zanele Williams;30;Consumer;Free State
CUST-02637;Kayla Pillay;50;Corporate;KwaZulu-Natal
CUST-02638;Mia Jacobs;46;Consumer;Free State
CUST-02639;Daniel Mokoena;32;Consumer;Gauteng
CUST-02640;Daniel Williams;40;Consumer;Gauteng
CUST-02641;Mia Jacobs;56;Consumer;Western Cape
CUST-02642;Kayla Molefe;38;Consumer;Western Cape
CUST-02643;Nandi Sithole;21;Small Business;Gauteng
CUST-02644;Aiden Peters;29;Consumer;Gauteng
CUST-02645;Liam Pretorius;27;Small Business;Western Cape
CUST-02646;Mpho Dlamini;59;Consumer;Free State
CUST-02647;Mpho Jacobs;31;Consumer;Western Cape
CUST-02648;Amahle Van Wyk;51;Small Business;Gauteng
CUST-02649;Daniel Peters;33;Consumer;KwaZulu-Natal
CUST-02650;Chloe Mthembu;45;Consumer;Limpopo
CUST-02651;Kagiso Khumalo;28;Consumer;KwaZulu-Natal
CUST-02652;Amahle Nkosi;37;Consumer;Western Cape
CUST-02653;Amahle Nkosi;42;Consumer;Western Cape
CUST-02654;Ayesha Nkosi;40;Corporate;KwaZulu-Natal
CUST-02655;Thabo Mthethwa;41;Small Business;Gauteng
CUST-02656;Liam Maseko;35;Consumer;Gauteng
CUST-02657;Naledi Nkosi;40;Consumer;Western Cape
CUST-02658;Chloe Naidoo;20;Small Business;Gauteng
CUST-02659;Mia Molefe;26;Consumer;Limpopo
CUST-02660;Zanele Mthethwa;45;Consumer;Gauteng
CUST-02661;Neo Pretorius;44;Small Business;KwaZulu-Natal
CUST-02662;Chloe Nkosi;37;Consumer;Gauteng
CUST-02663;Ethan Pillay;41;Consumer;Gauteng
CUST-02664;Thabo Molefe;41;Consumer;Western Cape
CUST-02665;Liam Van Wyk;30;Small Business;Gauteng
CUST-02666;Sipho Sithole;33;Small Business;Gauteng
CUST-02667;Nandi Khumalo;24;Consumer;KwaZulu-Natal
CUST-02668;Leah Khumalo;53;Consumer;Western Cape
CUST-02669;Mia Mabena;36;Consumer;Free State
CUST-02670;Sipho Dlamini;30;Consumer;Gauteng
CUST-02671;Mia Sithole;45;Small Business;Limpopo
CUST-02672;Lerato Naidoo;18;Consumer;Gauteng
CUST-02673;Neo Nkosi;29;Small Business;Limpopo
CUST-02674;Neo Mabena;49;Consumer;Western Cape
CUST-02675;Aiden Naidoo;32;Consumer;Limpopo
CUST-02676;Lerato Mthembu;25;Consumer;Free State
CUST-02677;Chloe Mthembu;30;Corporate;KwaZulu-Natal
CUST-02678;Liam Sithole;50;Small Business;KwaZulu-Natal
CUST-02679;Daniel Mthembu;37;Small Business;Western Cape
CUST-02680;Mpho Williams;36;Consumer;Western Cape
CUST-02681;Kagiso Peters;51;Consumer;KwaZulu-Natal
CUST-02682;Nandi Ndlovu;18;Consumer;Western Cape
CUST-02683;Daniel Maseko;36;Consumer;Western Cape
CUST-02684;Mia Mthethwa;43;Consumer;Gauteng
CUST-02685;Nandi Khumalo;50;Consumer;Gauteng
CUST-02686;Thabo Jacobs;33;Consumer;Free State
CUST-02687;Chloe Khumalo;51;Consumer;Gauteng
CUST-02688;Daniel Mahlangu;48;Consumer;Limpopo
CUST-02689;Neo Pretorius;34;Small Business;KwaZulu-Natal
CUST-02690;Daniel Molefe;33;Consumer;Gauteng
CUST-02691;Mpho Mabena;43;Consumer;Gauteng
CUST-02692;Liam Khumalo;24;Consumer;KwaZulu-Natal
CUST-02693;Zanele Nkosi;28;Consumer;Gauteng
CUST-02694;Chloe Van Wyk;53;Small Business;Gauteng
CUST-02695;Amahle Botha;40;Consumer;Gauteng
CUST-02696;Amahle Dlamini;18;Consumer;Gauteng
CUST-02697;Chloe Peters;42;Consumer;Western Cape
CUST-02698;Neo Khumalo;20;Small Business;KwaZulu-Natal
CUST-02699;Mpho Mokoena;24;Consumer;Western Cape
CUST-02700;Chloe Molefe;43;Consumer;Western Cape
CUST-02701;Chloe Dlamini;47;Small Business;Western Cape
CUST-02702;Naledi Van Wyk;31;Consumer;Limpopo
CUST-02703;Naledi Mahlangu;34;Consumer;Free State
CUST-02704;Jason Mabena;28;Consumer;KwaZulu-Natal
CUST-02705;Leah Pillay;18;Small Business;Free State
CUST-02706;Lerato Mthethwa;42;Consumer;KwaZulu-Natal
CUST-02707;Neo Naidoo;25;Consumer;Western Cape
CUST-02708;Naledi Molefe;28;Corporate;Western Cape
CUST-02709;Thabo Mokoena;31;Consumer;Western Cape
CUST-02710;Neo Jacobs;47;Consumer;Western Cape
CUST-02711;Sipho Sithole;45;Small Business;Western Cape
CUST-02712;Amahle Mthembu;48;Consumer;Free State
CUST-02713;Leah Naidoo;26;Corporate;Limpopo
CUST-02714;Sipho Mthethwa;44;Consumer;KwaZulu-Natal
CUST-02715;Jason Pretorius;42;Consumer;Western Cape
CUST-02716;Lerato Williams;29;Consumer;Free State
CUST-02717;Mia Mahlangu;26;Small Business;Limpopo
CUST-02718;Liam Jacobs;42;Small Business;KwaZulu-Natal
CUST-02719;Leah Van Wyk;28;Consumer;Western Cape
CUST-02720;Lerato Mokoena;41;Consumer;Limpopo
CUST-02721;Nandi Mabena;36;Consumer;Western Cape
CUST-02722;Kayla Molefe;27;Small Business;Gauteng
CUST-02723;Zanele Mthethwa;21;Small Business;Limpopo
CUST-02724;Daniel Mabena;38;Small Business;KwaZulu-Natal
CUST-02725;Aiden Pillay;43;Consumer;Western Cape
CUST-02726;Liam Sithole;24;Consumer;Western Cape
CUST-02727;Ayesha Pretorius;20;Consumer;KwaZulu-Natal
CUST-02728;Jason Jacobs;27;Consumer;KwaZulu-Natal
CUST-02729;Zanele Pretorius;39;Small Business;Gauteng
CUST-02730;Nandi Mahlangu;49;Consumer;Western Cape
CUST-02731;Ayesha Mthembu;37;Small Business;Free State
CUST-02732;Mpho Peters;35;Consumer;Western Cape
CUST-02733;Chloe Khumalo;34;Consumer;KwaZulu-Natal
CUST-02734;Ethan Molefe;33;Consumer;Western Cape
CUST-02735;Leah Mthembu;25;Consumer;Gauteng
CUST-02736;Neo Peters;41;Small Business;KwaZulu-Natal
CUST-02737;Nandi Mahlangu;42;Consumer;KwaZulu-Natal
CUST-02738;Amahle Mahlangu;36;Consumer;Western Cape
CUST-02739;Ethan Williams;18;Consumer;Gauteng
CUST-02740;Mia Ndlovu;24;Small Business;Limpopo
CUST-02741;Zanele Mokoena;48;Small Business;Western Cape
CUST-02742;Jason Molefe;56;Consumer;Western Cape
CUST-02743;Thabo Van Wyk;38;Small Business;KwaZulu-Natal
CUST-02744;Daniel Sithole;48;Small Business;Free State
CUST-02745;Lerato Mokoena;43;Consumer;Western Cape
CUST-02746;Neo Pretorius;19;Small Business;Limpopo
CUST-02747;Amahle Sithole;34;Corporate;Western Cape
CUST-02748;Amahle Van Wyk;25;Small Business;Western Cape
CUST-02749;Liam Maseko;49;Small Business;KwaZulu-Natal
CUST-02750;Jason Mabena;58;Consumer;Western Cape
CUST-02751;Kayla Ndlovu;52;Corporate;Western Cape
CUST-02752;Kayla Nkosi;23;Consumer;Gauteng
CUST-02753;Lerato Sithole;35;Corporate;KwaZulu-Natal
CUST-02754;Aiden Williams;18;Small Business;Limpopo
CUST-02755;Nandi Ndlovu;38;Consumer;Western Cape
CUST-02756;Aiden Peters;49;Consumer;Gauteng
CUST-02757;Lerato Peters;38;Corporate;Western Cape
CUST-02758;Leah Mahlangu;41;Consumer;Gauteng
CUST-02759;Zanele Mthembu;20;Consumer;Western Cape
CUST-02760;Kagiso Van Wyk;47;Small Business;Western Cape
CUST-02761;Zanele Sithole;44;Small Business;Western Cape
CUST-02762;Thabo Mthembu;29;Consumer;Western Cape
CUST-02763;Lerato Dlamini;42;Small Business;KwaZulu-Natal
CUST-02764;Mpho Williams;60;Consumer;Free State
CUST-02765;Kayla Williams;29;Consumer;Limpopo
CUST-02766;Mia Ndlovu;55;Consumer;Western Cape
CUST-02767;Naledi Molefe;46;Consumer;Gauteng
CUST-02768;Ethan Pillay;51;Small Business;Gauteng
CUST-02769;Neo Naidoo;58;Consumer;Free State
CUST-02770;Nandi Pretorius;28;Consumer;Western Cape
CUST-02771;Ethan Molefe;55;Consumer;Western Cape
CUST-02772;Mia Mabena;26;Consumer;Western Cape
CUST-02773;Naledi Peters;53;Small Business;Gauteng
CUST-02774;Thabo Molefe;40;Consumer;Free State
CUST-02775;Kayla Pretorius;29;Consumer;Gauteng
CUST-02776;Chloe Peters;34;Consumer;Limpopo
CUST-02777;Nandi Mabena;35;Consumer;Western Cape
CUST-02778;Zanele Mthembu;44;Consumer;Limpopo
CUST-02779;Mpho Mthembu;23;Small Business;Free State
CUST-02780;Aiden Botha;37;Small Business;Gauteng
CUST-02781;Jason Nkosi;42;Consumer;KwaZulu-Natal
CUST-02782;Kagiso Mthethwa;42;Small Business;Gauteng
CUST-02783;Mia Ndlovu;30;Consumer;Western Cape
CUST-02784;Lerato Pretorius;28;Consumer;Gauteng
CUST-02785;Amahle Van Wyk;43;Corporate;Limpopo
CUST-02786;Mpho Dlamini;32;Consumer;Gauteng
CUST-02787;Kagiso Van Wyk;41;Small Business;Gauteng
CUST-02788;Lerato Naidoo;43;Consumer;Limpopo
CUST-02789;Thabo Pillay;32;Small Business;KwaZulu-Natal
CUST-02790;Neo Molefe;34;Consumer;Western Cape
CUST-02791;Chloe Nkosi;32;Consumer;KwaZulu-Natal
CUST-02792;Liam Nkosi;41;Consumer;Gauteng
CUST-02793;Neo Nkosi;35;Consumer;Gauteng
CUST-02794;Nandi Jacobs;48;Consumer;Western Cape
CUST-02795;Sipho Peters;46;Consumer;KwaZulu-Natal
CUST-02796;Thabo Botha;28;Consumer;Gauteng
CUST-02797;Amahle Peters;41;Consumer;Limpopo
CUST-02798;Zanele Khumalo;48;Small Business;Gauteng
CUST-02799;Nandi Sithole;39;Consumer;Gauteng
CUST-02800;Ethan Molefe;27;Consumer;Limpopo
CUST-02801;Daniel Sithole;28;Small Business;Western Cape
CUST-02802;Jason Dlamini;57;Consumer;Western Cape
CUST-02803;Sipho Peters;28;Consumer;Gauteng
CUST-02804;Jason Pretorius;40;Consumer;KwaZulu-Natal
CUST-02805;Daniel Williams;35;Consumer;Western Cape
CUST-02806;Naledi Mabena;35;Small Business;KwaZulu-Natal
CUST-02807;Lerato Dlamini;24;Small Business;Gauteng
CUST-02808;Jason Dlamini;20;Consumer;Western Cape
CUST-02809;Ethan Peters;27;Consumer;Gauteng
CUST-02810;Chloe Van Wyk;63;Consumer;KwaZulu-Natal
CUST-02811;Mia Pillay;45;Consumer;KwaZulu-Natal
CUST-02812;Naledi Pretorius;45;Consumer;KwaZulu-Natal
CUST-02813;Thabo Nkosi;18;Small Business;Western Cape
CUST-02814;Aiden Mthethwa;26;Small Business;Free State
CUST-02815;Mpho Ndlovu;23;Corporate;Western Cape
CUST-02816;Kayla Molefe;38;Consumer;Gauteng
CUST-02817;Daniel Van Wyk;38;Consumer;Gauteng
CUST-02818;Leah Botha;24;Small Business;Western Cape
CUST-02819;Aiden Botha;46;Consumer;KwaZulu-Natal
CUST-02820;Thabo Ndlovu;55;Consumer;Free State
CUST-02821;Amahle Mthethwa;35;Consumer;Western Cape
CUST-02822;Chloe Ndlovu;26;Consumer;Gauteng
CUST-02823;Daniel Peters;45;Consumer;Gauteng
CUST-02824;Neo Pillay;36;Small Business;Limpopo
CUST-02825;Aiden Khumalo;49;Consumer;Free State
CUST-02826;Lerato Pretorius;57;Consumer;Western Cape
CUST-02827;Kayla Mthethwa;41;Consumer;KwaZulu-Natal
CUST-02828;Liam Mahlangu;42;Consumer;Western Cape
CUST-02829;Kagiso Pretorius;47;Consumer;Gauteng
CUST-02830;Leah Khumalo;18;Corporate;Gauteng
CUST-02831;Daniel Williams;46;Small Business;Western Cape
CUST-02832;Zanele Mthembu;41;Consumer;Western Cape
CUST-02833;Liam Pretorius;26;Small Business;Gauteng
CUST-02834;Liam Botha;24;Consumer;Gauteng
CUST-02835;Mpho Van Wyk;40;Consumer;Free State
CUST-02836;Jason Molefe;39;Corporate;Free State
CUST-02837;Liam Nkosi;36;Small Business;Gauteng
CUST-02838;Sipho Van Wyk;35;Consumer;KwaZulu-Natal
CUST-02839;Jason Sithole;43;Small Business;KwaZulu-Natal
CUST-02840;Leah Mthethwa;39;Consumer;Gauteng
CUST-02841;Leah Nkosi;34;Consumer;KwaZulu-Natal
CUST-02842;Lerato Pillay;32;Small Business;Western Cape
CUST-02843;Nandi Mokoena;57;Small Business;KwaZulu-Natal
CUST-02844;Kagiso Maseko;18;Consumer;Gauteng
CUST-02845;Nandi Dlamini;46;Consumer;Limpopo
CUST-02846;Lerato Mokoena;18;Small Business;KwaZulu-Natal
CUST-02847;Lerato Mthethwa;37;Consumer;Free State
CUST-02848;Leah Khumalo;50;Corporate;Western Cape
CUST-02849;Ayesha Nkosi;35;Consumer;Free State
CUST-02850;Chloe Dlamini;30;Small Business;Western Cape
CUST-02851;Chloe Mthethwa;25;Consumer;Western Cape
CUST-02852;Leah Mthethwa;33;Small Business;Gauteng
CUST-02853;Daniel Peters;46;Consumer;Gauteng
CUST-02854;Leah Sithole;30;Consumer;KwaZulu-Natal
CUST-02855;Mpho Mthembu;38;Consumer;Gauteng
CUST-02856;Liam Sithole;24;Consumer;Western Cape
CUST-02857;Amahle Naidoo;36;Consumer;Gauteng
CUST-02858;Thabo Naidoo;38;Consumer;KwaZulu-Natal
CUST-02859;Jason Molefe;46;Small Business;Limpopo
CUST-02860;Naledi Botha;20;Consumer;Western Cape
CUST-02861;Thabo Jacobs;37;Consumer;KwaZulu-Natal
CUST-02862;Naledi Dlamini;44;Consumer;Gauteng
CUST-02863;Kayla Mokoena;48;Consumer;Gauteng
CUST-02864;Leah Maseko;33;Consumer;Gauteng
CUST-02865;Mpho Naidoo;68;Consumer;Gauteng
CUST-02866;Mia Mabena;34;Consumer;Free State
CUST-02867;Jason Pretorius;35;Consumer;KwaZulu-Natal
CUST-02868;Aiden Botha;45;Consumer;KwaZulu-Natal
CUST-02869;Mpho Naidoo;37;Consumer;Gauteng
CUST-02870;Daniel Peters;40;Small Business;Limpopo
CUST-02871;Ethan Williams;33;Consumer;Gauteng
CUST-02872;Lerato Jacobs;29;Consumer;Gauteng
CUST-02873;Lerato Mahlangu;24;Small Business;Free State
CUST-02874;Jason Nkosi;29;Small Business;Gauteng
CUST-02875;Daniel Sithole;19;Consumer;Limpopo
CUST-02876;Chloe Maseko;23;Consumer;Limpopo
CUST-02877;Ayesha Mthethwa;31;Consumer;Western Cape
CUST-02878;Chloe Williams;53;Consumer;Gauteng
CUST-02879;Ayesha Mabena;34;Consumer;Limpopo
CUST-02880;Thabo Mthembu;29;Small Business;Western Cape
CUST-02881;Naledi Williams;49;Small Business;Gauteng
