Order_ID;Order_Date;Year;Quarter;Year_Month;Month_Name;Day_of_Week;Customer_ID;Customer_Name;Customer_Age;Customer_Type;Region;Product_ID;Product_Name;Category;Quantity;Unit_Price;Discount_Pct;Revenue;Cost;Profit;Gross_Margin_Pct
ORD-004844;2024/10/02;2024;Q4;24-Oct;October;Wednesday;CUST-03494;Kagiso Maseko;46;Consumer;KwaZulu-Natal;PHN-001;Nova X Smartphone;Smartphones;1;11292.4;0.0;11292.4;8921.674330588045;2370.725669411955;0.20993993034359
ORD-004845;2024/10/02;2024;Q4;24-Oct;October;Wednesday;CUST-04774;Daniel Ndlovu;41;Consumer;Western Cape;STO-002;2TB Portable SSD;Storage;2;3403.985200000001;0.0;6807.970400000001;5297.726089014878;1510.244310985123;0.2218347352075918
ORD-004846;2024/10/02;2024;Q4;24-Oct;October;Wednesday;CUST-04835;Naledi Van Wyk;18;Consumer;Gauteng;ACC-007;USB-C Hub;Accessories;1;958.9216;0.0;958.9216;781.9161369453169;177.0054630546831;0.1845880445853791
ORD-004847;2024/10/02;2024;Q4;24-Oct;October;Wednesday;CUST-04948;Mpho Maseko;32;Small Business;Gauteng;ACC-006;Laptop Sleeve 15;Accessories;2;635.6896;0.15;1080.67232;932.6035440498122;148.068775950188;0.1370154238337371
ORD-004848;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-00345;Lerato Mokoena;35;Small Business;Gauteng;PHN-002;Nova Lite Smartphone;Smartphones;2;6680.128000000001;0.03;12959.44832;11233.82289219576;1725.62542780424;0.1331557783321012
ORD-004849;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-00640;Aiden Dlamini;50;Consumer;Gauteng;ACC-003;USB-C Docking Station;Accessories;1;2467.3376;0.0;2467.3376;1859.721991694319;607.615608305681;0.2462636682980396
ORD-004850;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-00715;Sipho Botha;38;Small Business;Gauteng;LAP-003;UltraLite 13 Laptop;Laptops;1;12821.536;0.0;12821.536;9678.459356477611;3143.076643522389;0.2451404140285835
ORD-004851;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-01370;Thabo Mahlangu;18;Consumer;Limpopo;PHN-002;Nova Lite Smartphone;Smartphones;1;6166.272;0.0;6166.272;4726.910503207643;1439.361496792357;0.2334249116471601
ORD-004852;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-03141;Jason Peters;49;Consumer;Gauteng;LAP-003;UltraLite 13 Laptop;Laptops;1;12821.536;0.0;12821.536;10162.76136806822;2658.774631931785;0.2073678716755765
ORD-004853;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-04020;Chloe Mthethwa;50;Corporate;KwaZulu-Natal;GAM-004;Entry Gaming Headset;Gaming;2;1025.64;0.0;2051.28;1639.548359527099;411.7316404729013;0.2007193754499147
ORD-004854;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-04170;Lerato Mthethwa;24;Small Business;KwaZulu-Natal;STO-001;1TB Portable SSD;Storage;1;1854.44;0.05;1761.718;1427.893331213157;333.8246687868427;0.1894881410003433
ORD-004855;2024/10/03;2024;Q4;24-Oct;October;Thursday;CUST-04834;Thabo Peters;29;Consumer;Western Cape;ACC-001;Ergo Wireless Mouse;Accessories;1;693.602;0.0;693.602;580.7955278225234;112.8064721774766;0.1626386200983801
ORD-004856;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-00662;Neo Mahlangu;27;Corporate;Western Cape;PHN-002;Nova Lite Smartphone;Smartphones;1;6615.896000000001;0.0;6615.896000000001;5386.95885431806;1228.937145681941;0.1857552092236547
ORD-004857;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-00922;Neo Peters;41;Consumer;KwaZulu-Natal;NET-003;8-Port Gigabit Switch;Networking;2;1750.84;0.0;3501.68;2851.09129846907;650.5887015309304;0.1857933053651192
ORD-004858;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-01691;Leah Jacobs;27;Consumer;Free State;ACC-004;1080p Webcam;Accessories;2;1195.8548;0.0;2391.7096;1995.08230567084;396.6272943291601;0.1658342193087155
ORD-004859;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-01920;Naledi Mthembu;28;Small Business;Gauteng;GAM-004;Entry Gaming Headset;Gaming;1;1066.6656;0.07;991.9990080000002;803.452013825027;188.5469941749732;0.1900677245183022
ORD-004860;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-02990;Liam Mokoena;24;Consumer;Western Cape;ACC-006;Laptop Sleeve 15;Accessories;1;629.5772000000001;0.05;598.09834;499.5049828287238;98.59335717127624;0.164844726322558
ORD-004861;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-03920;Chloe Pretorius;43;Small Business;Western Cape;LAP-003;UltraLite 13 Laptop;Laptops;1;12698.252;0.13;11047.47924;9145.01625031641;1902.46298968359;0.1722078809431274
ORD-004862;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-04250;Kayla Nkosi;33;Corporate;KwaZulu-Natal;ACC-002;Mechanical Keyboard;Accessories;1;1502.2;0.03;1457.134;1185.390404491611;271.7435955083886;0.1864918363777035
ORD-004863;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-04439;Neo Nkosi;32;Consumer;Western Cape;GAM-001;Pro Gaming Mouse;Gaming;1;1376.5332;0.0;1376.5332;1153.457958479455;223.0752415205448;0.1620558381886792
ORD-004864;2024/10/04;2024;Q4;24-Oct;October;Friday;CUST-04827;Ethan Mthembu;34;Consumer;Western Cape;ACC-003;USB-C Docking Station;Accessories;1;2443.6132;0.05;2321.43254;1814.460888720361;506.9716512796392;0.2183874149018515
ORD-004865;2024/10/05;2024;Q4;24-Oct;October;Saturday;CUST-00111;Jason Nkosi;27;Consumer;Limpopo;GAM-001;Pro Gaming Mouse;Gaming;1;1282.9824;0.0;1282.9824;1005.352623681006;277.6297763189941;0.2163940645787456
ORD-004866;2024/10/05;2024;Q4;24-Oct;October;Saturday;CUST-02281;Nandi Pillay;44;Consumer;Limpopo;NET-001;Mesh WiFi 6 Router;Networking;1;2476.4544;0.0;2476.4544;2069.838839590421;406.6155604095788;0.1641926297571152
ORD-004867;2024/10/05;2024;Q4;24-Oct;October;Saturday;CUST-02344;Thabo Molefe;52;Consumer;KwaZulu-Natal;ACC-006;Laptop Sleeve 15;Accessories;1;611.24;0.0;611.24;513.0709455703546;98.16905442964537;0.1606063975355758
ORD-004868;2024/10/06;2024;Q4;24-Oct;October;Sunday;CUST-00261;Neo Sithole;30;Consumer;Gauteng;ACC-002;Mechanical Keyboard;Accessories;1;1562.288;0.0;1562.288;1267.552926464273;294.7350735357268;0.1886560439149035
ORD-004869;2024/10/06;2024;Q4;24-Oct;October;Sunday;CUST-00807;Sipho Mthethwa;21;Corporate;Limpopo;ACC-002;Mechanical Keyboard;Accessories;2;1442.112;0.0;2884.224;2268.564388014784;615.6596119852161;0.2134576274190965
ORD-004870;2024/10/06;2024;Q4;24-Oct;October;Sunday;CUST-00951;Mia Dlamini;20;Corporate;Gauteng;TAB-003;StudyTab 10;Tablets;3;5494.944;0.0;16484.832;13658.33868701152;2826.493312988479;0.1714602437555007
ORD-004871;2024/10/06;2024;Q4;24-Oct;October;Sunday;CUST-02319;Kagiso Mokoena;23;Consumer;Limpopo;TAB-003;StudyTab 10;Tablets;1;5072.256;0.0;5072.256;4268.180865456812;804.0751345431881;0.1585241625310687
ORD-004872;2024/10/06;2024;Q4;24-Oct;October;Sunday;CUST-02367;Kayla Jacobs;18;Consumer;Gauteng;MON-001;Vision 24 Monitor;Monitors;1;4525.248000000001;0.0;4525.248000000001;3615.787005250621;909.4609947493791;0.200974840439547
ORD-004873;2024/10/06;2024;Q4;24-Oct;October;Sunday;CUST-03404;Ethan Peters;58;Consumer;Gauteng;NET-002;Business WiFi Router;Networking;1;5268.681600000001;0.12;4636.439808000001;3664.455331491589;971.9844765084117;0.2096402664025292
ORD-004874;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-01057;Mpho Pillay;21;Consumer;Gauteng;TAB-002;ViewTab Pro 12;Tablets;1;11744.096;0.0;11744.096;9170.398878607139;2573.697121392861;0.2191481678447504
ORD-004875;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-01605;Naledi Pretorius;34;Corporate;Gauteng;LAP-001;ApexBook 14 Laptop;Laptops;1;15622.88;0.1;14060.592;10781.25716126499;3279.334838735011;0.2332287885698561
ORD-004876;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-01759;Nandi Ndlovu;44;Consumer;Gauteng;ACC-006;Laptop Sleeve 15;Accessories;1;635.6896;0.1;572.1206400000001;498.3702109040084;73.75042909599165;0.1289071289160126
ORD-004877;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-01772;Zanele Sithole;51;Consumer;Free State;PHN-002;Nova Lite Smartphone;Smartphones;1;6230.504;0.0;6230.504;5082.889013576956;1147.614986423044;0.1841929619855864
ORD-004878;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-03096;Amahle Mthethwa;55;Consumer;KwaZulu-Natal;STO-001;1TB Portable SSD;Storage;1;1854.44;0.0;1854.44;1450.894108329247;403.545891670753;0.2176106488593607
ORD-004879;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-03580;Ayesha Mthembu;57;Consumer;Limpopo;ACC-001;Ergo Wireless Mouse;Accessories;1;646.464;0.0;646.464;533.0031026723341;113.460897327666;0.1755100010637343
ORD-004880;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-03583;Kagiso Khumalo;35;Consumer;KwaZulu-Natal;ACC-006;Laptop Sleeve 15;Accessories;1;611.24;0.0;611.24;529.1585362582892;82.08146374171076;0.1342868001794889
ORD-004881;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-03668;Jason Khumalo;45;Corporate;Gauteng;ACC-005;65W Fast Charger;Accessories;1;851.1776000000001;0.03;825.642272;695.6592437390323;129.9830282609678;0.1574326226612678
ORD-004882;2024/10/07;2024;Q4;24-Oct;October;Monday;CUST-04152;Thabo Mthembu;32;Consumer;Western Cape;TAB-003;StudyTab 10;Tablets;2;5442.108;0.12;9578.11008;7839.186995830295;1738.923084169705;0.1815517956721692
ORD-004883;2024/10/08;2024;Q4;24-Oct;October;Tuesday;CUST-00090;Nandi Molefe;50;Consumer;Gauteng;GAM-004;Entry Gaming Headset;Gaming;2;1066.6656;0.0;2133.331200000001;1721.65234602474;411.6788539752606;0.1929746557755591
ORD-004884;2024/10/08;2024;Q4;24-Oct;October;Tuesday;CUST-00464;Thabo Khumalo;55;Consumer;Free State;AUD-001;Pulse Wireless Headphones;Audio;1;1859.102;0.0;1859.102;1489.3817873705;369.7202126295003;0.1988703216012357
ORD-004885;2024/10/08;2024;Q4;24-Oct;October;Tuesday;CUST-00562;Nandi Mthembu;28;Consumer;Gauteng;ACC-004;1080p Webcam;Accessories;1;1282.1536;0.0;1282.1536;1021.500495308965;260.6531046910355;0.2032931972355228
ORD-004886;2024/10/08;2024;Q4;24-Oct;October;Tuesday;CUST-00602;Nandi Jacobs;25;Small Business;Gauteng;ACC-001;Ergo Wireless Mouse;Accessories;1;700.336;0.0;700.336;575.1126106434006;125.2233893565995;0.178804729953336
ORD-004887;2024/10/08;2024;Q4;24-Oct;October;Tuesday;CUST-04580;Liam Mthembu;31;Small Business;Free State;ACC-007;USB-C Hub;Accessories;1;894.3788;0.0;894.3788;732.6145820800314;161.7642179199686;0.1808676792428093
ORD-004888;2024/10/09;2024;Q4;24-Oct;October;Wednesday;CUST-00033;Leah Maseko;38;Consumer;Free State;GAM-001;Pro Gaming Mouse;Gaming;1;1296.3468;0.0;1296.3468;1037.530668325881;258.8161316741187;0.1996503803412163
ORD-004889;2024/10/09;2024;Q4;24-Oct;October;Wednesday;CUST-00086;Daniel Dlamini;39;Consumer;Gauteng;AUD-003;Echo Bluetooth Speaker;Audio;1;1713.1296;0.18;1404.766272;1172.17877108202;232.5875009179799;0.1655702486270826
ORD-004890;2024/10/09;2024;Q4;24-Oct;October;Wednesday;CUST-00309;Nandi Jacobs;37;Small Business;Gauteng;ACC-002;Mechanical Keyboard;Accessories;3;1562.288;0.0;4686.864;3698.402770635897;988.4612293641026;0.2109003438896675
ORD-004891;2024/10/09;2024;Q4;24-Oct;October;Wednesday;CUST-03637;Mia Mthethwa;24;Consumer;Western Cape;ACC-003;USB-C Docking Station;Accessories;2;2443.6132;0.0;4887.2264;3846.048747071207;1041.177652928794;0.2130406017058661
ORD-004892;2024/10/09;2024;Q4;24-Oct;October;Wednesday;CUST-04799;Chloe Maseko;29;Consumer;Gauteng;STO-003;2TB NVMe SSD;Storage;1;3113.8016;0.0;3113.8016;2322.144390487166;791.6572095128336;0.25424137797117
ORD-004893;2024/10/09;2024;Q4;24-Oct;October;Wednesday;CUST-04883;Ethan Mthethwa;30;Consumer;Gauteng;PHN-001;Nova X Smartphone;Smartphones;1;11744.096;0.0;11744.096;9504.889394951739;2239.206605048261;0.1906665787684518
ORD-004894;2024/10/10;2024;Q4;24-Oct;October;Thursday;CUST-00380;Thabo Williams;43;Consumer;KwaZulu-Natal;STO-001;1TB Portable SSD;Storage;1;1854.44;0.0;1854.44;1493.862030846968;360.577969153032;0.1944403535045792
ORD-004895;2024/10/10;2024;Q4;24-Oct;October;Thursday;CUST-01729;Nandi Molefe;39;Small Business;Free State;ACC-003;USB-C Docking Station;Accessories;2;2301.2668;0.05;4372.406919999999;3511.165361733215;861.2415582667841;0.1969719593863382
ORD-004896;2024/10/10;2024;Q4;24-Oct;October;Thursday;CUST-01763;Lerato Mahlangu;41;Consumer;Free State;ACC-001;Ergo Wireless Mouse;Accessories;1;653.198;0.0;653.198;520.8490203795079;132.3489796204921;0.2026169394586206
ORD-004897;2024/10/10;2024;Q4;24-Oct;October;Thursday;CUST-01801;Mpho Pretorius;38;Small Business;Western Cape;NET-004;5G Mobile Router;Networking;1;4150.9412;0.0;4150.9412;3155.263662479211;995.677537520789;0.2398678973146594
ORD-004898;2024/10/10;2024;Q4;24-Oct;October;Thursday;CUST-03671;Jason Maseko;40;Consumer;Western Cape;NET-002;Business WiFi Router;Networking;1;5218.0212;0.0;5218.0212;3992.670572321898;1225.350627678102;0.2348305192163845
ORD-004899;2024/10/10;2024;Q4;24-Oct;October;Thursday;CUST-03739;Ethan Mthembu;45;Consumer;KwaZulu-Natal;MON-003;UltraWide 34 Monitor;Monitors;1;11603.2;0.0;11603.2;8578.328766673745;3024.871233326256;0.2606928462257183
ORD-004900;2024/10/11;2024;Q4;24-Oct;October;Friday;CUST-02399;Ethan Molefe;26;Small Business;Western Cape;NET-004;5G Mobile Router;Networking;2;4150.9412;0.05;7886.78828;6101.576930685752;1785.211349314248;0.2263546688379275
ORD-004901;2024/10/11;2024;Q4;24-Oct;October;Friday;CUST-02543;Naledi Pretorius;33;Small Business;Western Cape;LAP-004;Creator X16 Laptop;Laptops;1;26143.46;0.0;26143.46;18515.13759824665;7628.32240175335;0.2917870244318598
ORD-004902;2024/10/11;2024;Q4;24-Oct;October;Friday;CUST-02825;Aiden Khumalo;49;Consumer;Free State;STO-004;4TB External Drive;Storage;1;4210.6148;0.0;4210.6148;3302.403310161856;908.2114898381446;0.2156956959915081
ORD-004903;2024/10/11;2024;Q4;24-Oct;October;Friday;CUST-04438;Mia Maseko;36;Small Business;Gauteng;ACC-006;Laptop Sleeve 15;Accessories;1;635.6896;0.1;572.1206400000001;491.1746718752621;80.94596812473799;0.141484090007202
ORD-004904;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-00105;Sipho Khumalo;25;Consumer;Western Cape;STO-003;2TB NVMe SSD;Storage;1;3083.8612;0.0;3083.8612;2419.838569497089;664.0226305029114;0.2153218278769846
ORD-004905;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-01001;Nandi Molefe;39;Small Business;Gauteng;AUD-003;Echo Bluetooth Speaker;Audio;1;1713.1296;0.0;1713.1296;1386.27121967376;326.8583803262406;0.1907960613874399
ORD-004906;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-01247;Daniel Naidoo;23;Consumer;Limpopo;STO-003;2TB NVMe SSD;Storage;1;2874.2784;0.0;2874.2784;2096.74358771888;777.5348122811197;0.2705147880877231
ORD-004907;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-01997;Nandi Nkosi;18;Small Business;KwaZulu-Natal;STO-004;4TB External Drive;Storage;1;4340.84;0.07;4036.9812;3202.448834636099;834.5323653639007;0.2067218854930265
ORD-004908;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-02376;Kayla Maseko;59;Consumer;Western Cape;ACC-007;USB-C Hub;Accessories;1;949.7012000000001;0.0;949.7012000000001;748.4249793166368;201.2762206833632;0.2119363655467248
ORD-004909;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-02712;Amahle Mthembu;48;Consumer;Free State;ACC-004;1080p Webcam;Accessories;2;1195.8548;0.12;2104.704448;1829.004187404735;275.700260595265;0.1309923874856871
ORD-004910;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-03199;Amahle Botha;32;Consumer;Gauteng;ACC-007;USB-C Hub;Accessories;1;958.9216;0.05;910.97552;772.052171217404;138.923348782596;0.1524995411321217
ORD-004911;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-03540;Mpho Mabena;29;Consumer;Western Cape;PHN-005;Edge Max Smartphone;Smartphones;1;19954.396;0.0;19954.396;15243.13888330231;4711.257116697689;0.2361012138226428
ORD-004912;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-04071;Jason Williams;30;Consumer;Western Cape;ACC-003;USB-C Docking Station;Accessories;1;2443.6132;0.0;2443.6132;1943.352855928378;500.2603440716223;0.2047215754406722
ORD-004913;2024/10/12;2024;Q4;24-Oct;October;Saturday;CUST-04645;Mia Nkosi;47;Consumer;Free State;STO-002;2TB Portable SSD;Storage;1;3205.6948;0.0;3205.6948;2330.311318442176;875.3834815578234;0.2730713733440325
ORD-004914;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-00383;Mia Mthembu;50;Consumer;Limpopo;TAB-001;ViewTab 10;Tablets;1;6862.464;0.0;6862.464;5385.786110101399;1476.677889898601;0.2151818778063682
ORD-004915;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-00910;Leah Pillay;43;Consumer;Western Cape;LAP-004;Creator X16 Laptop;Laptops;1;26143.46;0.0;26143.46;19827.68458585027;6315.775414149732;0.2415814668046896
ORD-004916;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-01032;Amahle Khumalo;23;Small Business;KwaZulu-Natal;ACC-004;1080p Webcam;Accessories;1;1232.84;0.0;1232.84;1015.710701536995;217.1292984630055;0.176121231029984
ORD-004917;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-01443;Nandi Pillay;36;Small Business;Gauteng;TAB-003;StudyTab 10;Tablets;1;5494.944;0.08;5055.348480000001;4115.301531650496;940.0469483495044;0.1859509689724701
ORD-004918;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-01630;Aiden Naidoo;24;Consumer;Free State;STO-004;4TB External Drive;Storage;2;4210.6148;0.1;7579.106640000001;5967.573484257044;1611.533155742957;0.2126283785529314
ORD-004919;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-02120;Leah Nkosi;48;Consumer;Western Cape;PHN-002;Nova Lite Smartphone;Smartphones;1;6615.896000000001;0.08;6086.624320000001;5036.735273855967;1049.889046144034;0.1724911857454731
ORD-004920;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-03237;Kayla Jacobs;22;Consumer;KwaZulu-Natal;PHN-004;Core 5G Smartphone;Smartphones;2;8598.800000000001;0.0;17197.6;13684.03593735937;3513.564062640631;0.2043054881286127
ORD-004921;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-03241;Amahle Maseko;35;Small Business;Western Cape;ACC-007;USB-C Hub;Accessories;1;949.7012000000001;0.0;949.7012000000001;767.6943877427773;182.0068122572228;0.1916463960003661
ORD-004922;2024/10/13;2024;Q4;24-Oct;October;Sunday;CUST-04690;Mia Mthethwa;18;Consumer;Free State;ACC-006;Laptop Sleeve 15;Accessories;2;592.9028;0.0;1185.8056;993.4809747800572;192.3246252199427;0.1621890006422156
ORD-004923;2024/10/14;2024;Q4;24-Oct;October;Monday;CUST-01097;Liam Naidoo;37;Consumer;Western Cape;ACC-001;Ergo Wireless Mouse;Accessories;1;693.602;0.0;693.602;565.8340849543796;127.7679150456204;0.1842092656099901
ORD-004924;2024/10/14;2024;Q4;24-Oct;October;Monday;CUST-01832;Sipho Naidoo;18;Small Business;KwaZulu-Natal;LAP-004;Creator X16 Laptop;Laptops;3;25382.0;0.05;72338.7;54204.47976644297;18134.22023355703;0.2506849063303188
ORD-004925;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-00199;Naledi Ndlovu;40;Corporate;Western Cape;PHN-002;Nova Lite Smartphone;Smartphones;1;6615.896000000001;0.0;6615.896000000001;5511.991259903738;1103.904740096263;0.1668564227878223
ORD-004926;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-01218;Ethan Mabena;55;Small Business;Gauteng;PHN-005;Edge Max Smartphone;Smartphones;1;20148.128;0.05;19140.7216;14393.07445250528;4747.647147494718;0.2480390889492233
ORD-004927;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-01954;Kayla Pretorius;34;Consumer;Western Cape;PHN-004;Core 5G Smartphone;Smartphones;1;8856.764000000001;0.0;8856.764000000001;7149.270505573917;1707.493494426084;0.1927897699911711
ORD-004928;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-02360;Chloe Maseko;43;Corporate;Gauteng;ACC-001;Ergo Wireless Mouse;Accessories;1;700.336;0.0;700.336;561.1219366619827;139.2140633380174;0.1987818180673525
ORD-004929;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-03213;Daniel Maseko;34;Consumer;Gauteng;GAM-003;27 Gaming Monitor;Gaming;1;8070.025600000001;0.0;8070.025600000001;6478.983237601119;1591.042362398882;0.197154561987868
ORD-004930;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-03937;Leah Mokoena;18;Consumer;Gauteng;PHN-005;Edge Max Smartphone;Smartphones;1;20148.128;0.0;20148.128;15041.292468871;5106.835531129;0.2534645169580518
ORD-004931;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-04066;Leah Botha;19;Consumer;KwaZulu-Natal;STO-004;4TB External Drive;Storage;2;4340.84;0.0;8681.68;6879.868501997935;1801.811498002065;0.2075418004351768
ORD-004932;2024/10/15;2024;Q4;24-Oct;October;Tuesday;CUST-04993;Sipho Sithole;35;Consumer;KwaZulu-Natal;GAM-004;Entry Gaming Headset;Gaming;1;1025.64;0.0;1025.64;842.2438359706211;183.396164029379;0.1788114387400832
ORD-004933;2024/10/16;2024;Q4;24-Oct;October;Wednesday;CUST-00754;Nandi Mthembu;18;Small Business;Western Cape;MON-002;Vision 27 Monitor;Monitors;2;6936.02;0.0;13872.04;10443.93007072242;3428.109929277578;0.2471237056177445
ORD-004934;2024/10/16;2024;Q4;24-Oct;October;Wednesday;CUST-04445;Thabo Mabena;47;Consumer;KwaZulu-Natal;ACC-006;Laptop Sleeve 15;Accessories;2;611.24;0.12;1075.7824;929.2467376286678;146.5356623713323;0.1362131062669665
ORD-004935;2024/10/16;2024;Q4;24-Oct;October;Wednesday;CUST-04904;Thabo Mahlangu;20;Corporate;Gauteng;PHN-001;Nova X Smartphone;Smartphones;1;11744.096;0.03;11391.77312;9215.919731517984;2175.853388482015;0.1910021702119375
ORD-004936;2024/10/17;2024;Q4;24-Oct;October;Thursday;CUST-00905;Chloe Naidoo;48;Consumer;Western Cape;STO-003;2TB NVMe SSD;Storage;1;3083.8612;0.0;3083.8612;2329.375995987586;754.4852040124142;0.2446560188935916
ORD-004937;2024/10/17;2024;Q4;24-Oct;October;Thursday;CUST-04005;Ethan Pretorius;25;Consumer;Free State;ACC-004;1080p Webcam;Accessories;1;1195.8548;0.0;1195.8548;949.9146974346888;245.9401025653112;0.2056605054102816
ORD-004938;2024/10/17;2024;Q4;24-Oct;October;Thursday;CUST-04102;Kagiso Jacobs;60;Small Business;Limpopo;STO-001;1TB Portable SSD;Storage;1;1780.2624;0.0;1780.2624;1426.343101934567;353.9192980654325;0.1988017598222782
ORD-004939;2024/10/17;2024;Q4;24-Oct;October;Thursday;CUST-04278;Mpho Pretorius;23;Small Business;Western Cape;AUD-002;Studio ANC Headphones;Audio;2;3510.693200000001;0.0;7021.386400000001;5315.484303722372;1705.902096277629;0.2429580141434218
ORD-004940;2024/10/17;2024;Q4;24-Oct;October;Thursday;CUST-04356;Ethan Naidoo;52;Consumer;Limpopo;ACC-001;Ergo Wireless Mouse;Accessories;2;646.464;0.12;1137.77664;974.4494028649625;163.3272371350375;0.1435494730626896
ORD-004941;2024/10/18;2024;Q4;24-Oct;October;Friday;CUST-01683;Kagiso Mthethwa;40;Consumer;Gauteng;AUD-001;Pulse Wireless Headphones;Audio;1;1993.264;0.12;1754.07232;1528.702691663373;225.3696283366269;0.128483658151921
ORD-004942;2024/10/18;2024;Q4;24-Oct;October;Friday;CUST-02955;Sipho Mahlangu;31;Consumer;Gauteng;TAB-002;ViewTab Pro 12;Tablets;1;11744.096;0.0;11744.096;9173.706521403028;2570.389478596971;0.218866524813572
ORD-004943;2024/10/18;2024;Q4;24-Oct;October;Friday;CUST-03104;Ethan Jacobs;24;Consumer;Gauteng;ACC-006;Laptop Sleeve 15;Accessories;1;635.6896;0.12;559.4068480000001;478.7958743700459;80.61097362995423;0.1441007987623959
ORD-004944;2024/10/18;2024;Q4;24-Oct;October;Friday;CUST-03400;Aiden Jacobs;37;Consumer;Western Cape;LAP-002;ProBook 15 Laptop;Laptops;2;18994.024;0.0;37988.048;27706.66983244465;10281.37816755535;0.2706477091835662
ORD-004945;2024/10/18;2024;Q4;24-Oct;October;Friday;CUST-03468;Chloe Jacobs;35;Small Business;Gauteng;ACC-007;USB-C Hub;Accessories;1;958.9216;0.07;891.7970879999999;733.1181268712697;158.6789611287302;0.1779316878961711
ORD-004946;2024/10/18;2024;Q4;24-Oct;October;Friday;CUST-03983;Jason Naidoo;23;Consumer;Free State;STO-004;4TB External Drive;Storage;3;4210.6148;0.08;11621.296848;9185.302632079583;2435.994215920418;0.2096146624410207
ORD-004947;2024/10/18;2024;Q4;24-Oct;October;Friday;CUST-04152;Thabo Mthembu;32;Consumer;Western Cape;NET-003;8-Port Gigabit Switch;Networking;1;1803.3652;0.15;1532.86042;1317.342773632693;215.5176463673074;0.1405983503490209
ORD-004948;2024/10/19;2024;Q4;24-Oct;October;Saturday;CUST-00534;Aiden Mahlangu;42;Small Business;Free State;STO-004;4TB External Drive;Storage;1;4210.6148;0.0;4210.6148;3364.801120205392;845.8136797946081;0.2008765275309933
ORD-004949;2024/10/19;2024;Q4;24-Oct;October;Saturday;CUST-02008;Chloe Molefe;31;Corporate;Gauteng;STO-002;2TB Portable SSD;Storage;1;3437.0336;0.0;3437.0336;2720.612744035374;716.4208559646258;0.2084416212761568
ORD-004950;2024/10/19;2024;Q4;24-Oct;October;Saturday;CUST-02646;Mpho Dlamini;59;Consumer;Free State;ACC-001;Ergo Wireless Mouse;Accessories;2;653.198;0.0;1306.396;1106.985477479021;199.4105225209787;0.1526417124064823
ORD-004951;2024/10/19;2024;Q4;24-Oct;October;Saturday;CUST-03840;Liam Dlamini;32;Consumer;Gauteng;AUD-001;Pulse Wireless Headphones;Audio;1;1993.264;0.0;1993.264;1588.357115653868;404.9068843461321;0.2031376096423414
